,Suite,Tempo do Imóvel,academia,area_total,area_util,bairro,banheiros,churrasqueira,condominio,elevador,iptu,piscina,preco,quartos,salao_festa,tipo,vagas,Bairro
1279,,,0,64,,Santa Maria,2,1,450.0,1,,1,390000,2,1,2,2,
1280,,,0,65,,Cerâmica,2,1,878.0,1,,0,430000,2,1,2,2,
1281,,,0,80,,Jardim Sao Caetano,1,0,738.0,1,,0,495000,3,1,2,1,
1282,,,0,264,,Olímpico,2,1,395.0,1,,1,1980000,3,1,2,2,
1283,,,0,113,,Santo Antônio,1,0,410.0,1,,0,1130000,2,1,2,1,
1284,,,0,61,,Fundação,2,1,447.0,1,,1,331000,2,1,2,2,
1285,,,1,90,,Cerâmica,1,1,482.0,1,,0,990000,2,1,2,1,
1286,,,1,106,,Santa Paula,2,1,478.0,1,,0,550000,3,1,2,2,
1287,,,0,68,,Cerâmica,2,1,300.0,1,,1,6498000,2,0,2,2,
1288,,,0,68,,Barcelona,2,1,500.0,1,,1,450000,2,1,2,2,
1289,,,0,67,,Barcelona,2,1,12.0,1,,0,455000,2,1,2,2,
1290,,,0,88,,Barcelona,2,1,105.0,1,,1,450000,3,0,2,2,
1291,,,0,62,,Santo Antônio,2,0,351.0,1,,0,475000,2,0,2,2,
1292,,,0,79,,Mauá,1,1,568.0,1,,1,495000,3,1,2,1,
1293,,,0,61,,Osvaldo Cruz,2,1,430.0,1,,1,510000,2,1,2,2,
1294,,,0,76,,Santa Maria,3,1,105.0,1,,1,4199000,2,1,2,3,
1295,,,0,79,,Boa Vista,2,1,500.0,1,,1,700000,3,1,2,2,
1296,,,0,55,,Olímpico,3,0,520.0,1,,0,2969000,2,0,2,3,
1297,,,0,174,,Santa Paula,3,1,19.0,1,,1,990000,3,1,2,3,
1298,,,0,65,,Boa Vista,3,1,150.0,1,,1,365000,2,1,2,3,
1299,,,1,90,,Olímpico,1,1,511.0,1,,0,850000,2,1,2,1,
1300,,,0,90,,Santa Paula,2,1,508.0,1,,1,650000,3,1,2,2,
1301,,,1,180,,Santa Paula,2,1,550.0,0,,0,1200000,3,0,2,2,
1302,,,0,67,,Santa Maria,1,1,1.0,1,,1,240000,3,1,2,1,
1303,,,1,65,,Barcelona,3,0,450.0,1,,0,435000,2,1,2,3,
1304,,,0,70,,Olímpico,1,1,600.0,1,,1,395000,2,1,2,1,
1305,,,1,75,,Santa Maria,2,0,385.0,0,,1,460000,2,1,2,2,
1306,,,1,160,,Santa Maria,2,1,14.0,1,,0,7499000,3,1,2,2,
1307,,,0,84,,Santa Paula,1,1,775.0,1,,1,750000,3,1,2,1,
1308,,,0,140,,Nova Gerty,2,0,450.0,0,,0,500000,2,0,2,2,
1309,,,1,56,,Cerâmica,1,0,878.0,0,,1,459000,2,1,2,1,
1310,,,1,64,,Santa Maria,2,1,738.0,0,,1,390000,2,1,2,2,
1311,,,0,65,,Cerâmica,1,0,395.0,1,,0,430000,2,1,2,1,
1312,,,0,80,,Jardim Sao Caetano,2,1,410.0,1,,1,495000,3,1,2,2,
1313,,,0,264,,Olímpico,1,0,447.0,1,,0,1980000,3,1,2,1,
1314,,,0,113,,Santo Antônio,1,1,482.0,1,,1,1130000,2,1,2,1,
1315,,,1,61,,Fundação,2,1,478.0,1,,0,331000,2,1,2,2,
1316,,,1,90,,Cerâmica,2,1,105.0,1,,0,990000,2,1,2,2,
1317,,,0,106,,Santa Paula, -- ,1,351.0,1,,1,550000,3,0,2, -- ,
1318,,,0,68,,Cerâmica,2,1,568.0,1,,1,6498000,2,1,2,2,
1319,,,0,68,,Barcelona,1,1,430.0,1,,0,450000,2,1,2,1,
1320,,,0,67,,Barcelona,3,1,535.0,1,,1,455000,2,0,2,3,
1321,,,0,88,,Barcelona,1,0,105.0,1,,0,450000,3,0,2,1,
1322,,,0,62,,Santo Antônio,2,1,500.0,1,,1,475000,2,1,2,2,
1323,,,0,79,,Mauá,2,1,520.0,1,,1,495000,3,1,2,2,
1324,,,1,40,,Nova Gerty,3,0,19.0,1,,0,319000,1,1,2,3,
1325,,,0,127,,Boa Vista,3,1,150.0,1,,1,530000,3,1,1,3,
1326,,,0,150,,Centro,6,1,511.0,1,,1,630000,4,1,2,6,
1327,,,0,61,,Osvaldo Cruz,2,1,508.0,1,,1,510000,2,1,2,2,
1328,,,0,76,,Santa Maria,2,1,550.0,1,,1,4199000,2,1,2,2,
1329,,,1,79,,Boa Vista,4,1,1.0,1,,0,700000,3,1,2,4,
1330,,,0,55,,Olímpico,2,0,450.0,1,,1,2969000,2,1,2,2,
1331,,,0,174,,Santa Paula,2,1,600.0,1,,1,990000,3,1,2,2,
1332,,,1,65,,Boa Vista, -- ,1,385.0,0,,0,365000,2,0,2, -- ,
1333,,,1,90,,Olímpico,1,0,14.0,1,,0,850000,2,1,2,1,
1334,,,0,90,,Santa Paula,2,1,775.0,1,,1,650000,3,1,2,2,
1335,,,1,180,,Santa Paula,2,0,450.0,0,,1,1200000,3,1,2,2,
1336,,,0,67,,Santa Maria,3,1,878.0,1,,1,240000,3,1,2,3,
1337,,,1,65,,Barcelona,2,1,738.0,1,,0,435000,2,1,2,2,
1338,,,0,70,,Olímpico,3,1,395.0,1,,1,395000,2,1,2,3,
1339,,,1,75,,Santa Maria,4,0,447.0,0,,1,460000,2,1,2,4,
1340,,,1,160,,Santa Maria,2,1,482.0,0,,1,7499000,3,1,2,2,
1341,,,0,84,,Santa Paula,2,0,478.0,1,,0,750000,3,1,2,2,
1342,,,0,140,,Nova Gerty,1,1,351.0,1,,1,500000,2,1,2,1,
1343,,,0,56,,Cerâmica,2,0,568.0,1,,0,459000,2,1,2,2,
1344,,,0,68,,Cerâmica,2,1,430.0,1,,1,720000,2,1,2,2,
1345,,,1,64,,Santa Maria,2,1,535.0,1,,0,390000,2,1,2,2,
1346,,,1,65,,Cerâmica,1,1,105.0,1,,0,430000,2,1,2,1,
1347,,,0,80,,Jardim Sao Caetano,2,1,500.0,1,,1,495000,3,0,2,2,
1348,,,0,264,,Olímpico,1,1,520.0,1,,1,1980000,3,1,2,1,
1349,,,0,113,,Santo Antônio,2,1,19.0,1,,0,1130000,2,1,2,2,
1350,,,0,61,,Fundação,1,1,150.0,1,,1,331000,2,0,2,1,
1351,,,0,90,,Cerâmica,2,0,511.0,1,,0,990000,2,0,2,2,
1352,,,0,106,,Santa Paula,2,1,515.0,1,,1,550000,3,1,2,2,
1353,,,0,68,,Cerâmica,3,1,508.0,1,,1,6498000,2,1,2,3,
1354,,,1,68,,Barcelona,1,0,550.0,1,,0,450000,2,1,2,1,
1355,,,0,67,,Barcelona,1,1,1.0,1,,1,455000,2,1,2,1,
1356,,,0,88,,Barcelona,1,1,450.0,1,,1,450000,3,1,2,1,
1357,,,0,62,,Santo Antônio,2,0,385.0,1,,0,475000,2,0,2,2,
1358,,,0,79,,Mauá,1,1,561.0,1,,1,495000,3,1,2,1,
1359,,,0,76,,Santa Maria,2,1,14.0,1,,1,4199000,2,1,2,2,
1360,,,0,79,,Boa Vista,3,0,450.0,1,,1,700000,3,1,2,3,
1361,,,0,174,,Santa Paula, -- ,1,878.0,1,,1,990000,3,1,2, -- ,
1362,,,1,65,,Boa Vista,2,1,738.0,0,,0,365000,2,0,2,2,
1363,,,0,90,,Olímpico,2,1,395.0,1,,1,850000,2,1,2,2,
1364,,,1,90,,Santa Paula,4,0,410.0,1,,0,650000,3,1,2,4,
1365,,,0,180,,Santa Paula,1,1,447.0,1,,1,1200000,3,1,2,1,
1366,,,0,67,,Santa Maria,3,1,478.0,1,,1,240000,3,1,2,3,
1367,,,1,70,,Olímpico,3,1,300.0,1,,0,395000,2,1,2,3,
1368,,,0,75,,Santa Maria, 2-3 ,1,105.0,1,,1,460000,2,1,2, 2-3 ,
1369,,,0,160,,Santa Maria,2,0,351.0,0,,0,7499000,3,0,2,2,
1370,,,1,84,,Santa Paula,2,0,568.0,0,,1,750000,3,1,2,2,
1371,,,1,140,,Nova Gerty,1,1,430.0,0,,1,500000,2,1,2,1,
1372,,,0,56,,Cerâmica,1,1,105.0,1,,1,459000,2,1,2,1,
1373,,,0,64,,Santa Maria,2,0,500.0,1,,0,390000,2,1,2,2,
1374,,,0,65,,Cerâmica,1,1,520.0,1,,1,430000,2,1,2,1,
1375,,,1,264,,Olímpico,2,1,19.0,1,,0,1980000,3,1,2,2,
1376,,,1,113,,Santo Antônio,1,1,150.0,1,,0,1130000,2,1,2,1,
1377,,,0,61,,Fundação,3,1,511.0,1,,1,331000,2,0,2,3,
1378,,,0,90,,Cerâmica,2,1,515.0,1,,1,990000,2,1,2,2,
1379,,,0,106,,Santa Paula,1,1,508.0,1,,0,550000,3,1,2,1,
1380,,,0,68,,Cerâmica,2,1,550.0,1,,1,6498000,2,0,2,2,
1381,,,0,68,,Barcelona,2,0,1.0,1,,0,450000,2,0,2,2,
1382,,,0,67,,Barcelona, -- ,1,450.0,1,,1,455000,2,1,2, -- ,
1383,,,0,88,,Barcelona,1,1,600.0,1,,1,450000,3,1,2,1,
1384,,,1,62,,Santo Antônio,1,0,385.0,1,,0,475000,2,1,2,1,
1385,,,0,79,,Mauá,3,1,561.0,1,,1,495000,3,1,2,3,
1386,,,0,40,,Nova Gerty,1,1,14.0,1,,1,319000,1,1,2,1,
1387,,,0,127,,Boa Vista,3,0,775.0,1,,0,530000,3,0,1,3,
1388,,,0,68,,Fundação,3,1,450.0,1,,1,420000,2,1,2,3,
1389,,,0,160,,Santo Antônio,2,1,878.0,1,,1,1050000,4,1,2,2,
1390,,,1,70,,Centro,1,1,738.0,1,,0,500000,2,1,2,1,
1391,,,0,150,,Santa Maria,2,0,395.0,1,,1,750000,2,1,2,2,
1392,,,0,150,,Centro,1,1,410.0,1,,1,630000,4,1,2,1,
1393,,,0,61,,Osvaldo Cruz,1,1,482.0,1,,1,510000,2,1,2,1,
1394,,,1,76,,Santa Maria,1,0,478.0,1,,0,4199000,2,1,2,1,
1395,,,0,79,,Boa Vista,2,1,351.0,1,,1,700000,3,1,2,2,
1396,,,1,55,,Olímpico,2,0,568.0,0,,1,2969000,2,1,2,2,
1397,,,0,174,,Santa Paula,3,1,430.0,1,,1,990000,3,1,2,3,
1398,,,1,65,,Boa Vista,2,1,535.0,1,,0,365000,2,1,2,2,
1399,,,0,90,,Olímpico,1,0,500.0,0,,0,850000,2,0,2,1,
1400,,,1,90,,Santa Paula,3,0,520.0,0,,1,650000,3,1,2,3,
1401,,,1,180,,Santa Paula,2,1,19.0,0,,1,1200000,3,1,2,2,
1402,,,0,67,,Santa Maria,3,0,150.0,1,,0,240000,3,1,2,3,
1403,,,0,65,,Barcelona,3,0,511.0,1,,0,435000,2,1,2,3,
1404,,,0,70,,Olímpico,5,1,515.0,1,,1,395000,2,1,2,5,
1405,,,0,75,,Santa Maria,3,1,550.0,1,,1,460000,2,0,2,3,
1406,,,0,160,,Santa Maria,1,1,1.0,1,,1,7499000,3,1,2,1,
1407,,,0,84,,Santa Paula,2,1,450.0,1,,0,750000,3,1,2,2,
1408,,,0,140,,Nova Gerty,2,1,385.0,1,,1,500000,2,0,2,2,
1409,,,0,56,,Cerâmica,2,0,561.0,1,,0,459000,2,0,2,2,
1410,,,0,68,,Cerâmica,1,1,14.0,1,,1,720000,2,1,2,1,
1411,,,1,64,,Santa Maria,2,0,775.0,1,,0,390000,2,1,2,2,
1412,,,0,65,,Cerâmica,1,1,450.0,1,,1,430000,2,1,2,1,
1413,,,0,80,,Jardim Sao Caetano,2,1,878.0,1,,1,495000,3,1,2,2,
1414,,,0,264,,Olímpico,1,0,738.0,1,,0,1980000,3,0,2,1,
1415,,,0,113,,Santo Antônio,2,1,395.0,1,,1,1130000,2,1,2,2,
1416,,,0,61,,Fundação,2,1,410.0,1,,1,331000,2,1,2,2,
1417,,,1,90,,Cerâmica,2,1,447.0,1,,0,990000,2,1,2,2,
1418,,,0,106,,Santa Paula,2,0,482.0,1,,1,550000,3,1,2,2,
1419,,,1,68,,Cerâmica,2,1,478.0,0,,0,6498000,2,0,2,2,
1420,,,0,68,,Barcelona,2,1,300.0,1,,1,450000,2,1,2,2,
1421,,,1,67,,Barcelona,1,0,105.0,1,,0,455000,2,1,2,1,
1422,,,0,88,,Barcelona,2,1,351.0,1,,1,450000,3,1,2,2,
1423,,,1,62,,Santo Antônio,1,0,568.0,0,,1,475000,2,1,2,1,
1424,,,0,79,,Mauá,3,1,430.0,1,,1,495000,3,1,2,3,
1425,,,1,150,,Centro,2,1,535.0,1,,0,630000,4,1,2,2,
1426,,,0,61,,Osvaldo Cruz,3,0,500.0,0,,0,510000,2,0,2,3,
1427,,,1,76,,Santa Maria,3,0,520.0,0,,1,4199000,2,1,2,3,
1428,,,1,79,,Boa Vista,1,1,19.0,0,,1,700000,3,1,2,1,
1429,,,0,55,,Olímpico,2,0,150.0,1,,0,2969000,2,0,2,2,
1430,,,0,174,,Santa Paula,2,0,511.0,0,,0,990000,3,0,2,2,
1431,,,0,65,,Boa Vista,2,1,515.0,1,,1,365000,2,1,2,2,
1432,,,0,90,,Olímpico,3,0,550.0,1,,0,850000,2,1,2,3,
1433,,,0,90,,Santa Paula,1,0,1.0,1,,0,650000,3,1,2,1,
1434,,,0,180,,Santa Paula,2,1,450.0,1,,1,1200000,3,1,2,2,
1435,,,1,67,,Santa Maria,1,1,600.0,1,,0,240000,3,1,2,1,
1436,,,0,65,,Barcelona,2,1,385.0,1,,1,435000,2,0,2,2,
1437,,,0,70,,Olímpico,1,1,561.0,1,,1,395000,2,1,2,1,
1438,,,0,75,,Santa Maria,1,1,775.0,1,,1,460000,2,0,2,1,
1439,,,0,160,,Santa Maria,2,0,450.0,1,,0,7499000,3,0,2,2,
1440,,,0,84,,Santa Paula,1,1,878.0,1,,1,750000,3,1,2,1,
1441,,,1,140,,Nova Gerty,2,0,738.0,1,,0,500000,2,1,2,2,
1442,,,0,56,,Cerâmica,1,1,395.0,1,,1,459000,2,1,2,1,
1443,,,0,68,,Cerâmica,1,1,410.0,1,,1,720000,2,1,2,1,
1444,,,0,64,,Santa Maria,2,0,447.0,1,,0,390000,2,0,2,2,
1445,,,0,65,,Cerâmica,2,1,482.0,1,,1,430000,2,1,2,2,
1446,,,0,80,,Jardim Sao Caetano, -- ,1,478.0,1,,1,495000,3,1,2, -- ,
1447,,,1,264,,Olímpico,2,1,351.0,1,,0,1980000,3,1,2,2,
1448,,,0,113,,Santo Antônio,1,0,568.0,1,,1,1130000,2,1,2,1,
1449,,,1,61,,Fundação,3,1,430.0,0,,0,331000,2,0,2,3,
1450,,,0,90,,Cerâmica,1,1,535.0,1,,1,990000,2,1,2,1,
1451,,,1,106,,Santa Paula,2,0,105.0,1,,0,550000,3,1,2,2,
1452,,,0,68,,Cerâmica,2,1,500.0,1,,1,6498000,2,1,2,2,
1453,,,1,68,,Barcelona,3,0,520.0,0,,1,450000,2,1,2,3,
1454,,,0,67,,Barcelona,3,1,19.0,1,,1,455000,2,1,2,3,
1455,,,1,88,,Barcelona,6,1,150.0,1,,0,450000,3,1,2,6,
1456,,,0,62,,Santo Antônio,4,1,511.0,1,,1,475000,2,1,2,4,
1457,,,0,79,,Mauá,2,0,515.0,0,,0,495000,3,0,2,2,
1458,,,1,150,,Centro,2,0,508.0,0,,1,630000,4,1,2,2,
1459,,,0,61,,Osvaldo Cruz,2,0,1.0,1,,0,510000,2,0,2,2,
1460,,,0,76,,Santa Maria,2,0,450.0,0,,0,4199000,2,0,2,2,
1461,,,0,79,,Boa Vista, -- ,1,385.0,1,,1,700000,3,1,2, -- ,
1462,,,0,55,,Olímpico,1,1,561.0,1,,1,2969000,2,1,2,1,
1463,,,0,174,,Santa Paula,1,0,14.0,1,,0,990000,3,1,2,1,
1464,,,0,65,,Boa Vista,2,1,775.0,1,,1,365000,2,1,2,2,
1465,,,0,90,,Olímpico,3,1,878.0,1,,1,850000,2,1,2,3,
1466,,,1,90,,Santa Paula,2,1,738.0,1,,0,650000,3,1,2,2,
1467,,,1,180,,Santa Paula,3,1,395.0,1,,0,1200000,3,1,2,3,
1468,,,0,67,,Santa Maria,1,1,410.0,1,,1,240000,3,0,2,1,
1469,,,0,65,,Barcelona,4,1,447.0,1,,1,435000,2,1,2,4,
1470,,,0,70,,Olímpico,2,1,482.0,1,,0,395000,2,1,2,2,
1471,,,0,75,,Santa Maria,1,0,300.0,1,,0,460000,2,0,2,1,
1472,,,0,160,,Santa Maria,2,1,105.0,1,,1,7499000,3,1,2,2,
1473,,,0,84,,Santa Paula,2,1,568.0,1,,1,750000,3,1,2,2,
1474,,,1,140,,Nova Gerty,2,0,430.0,1,,0,500000,2,1,2,2,
1475,,,0,56,,Cerâmica,1,1,105.0,1,,1,459000,2,1,2,1,
1476,,,0,68,,Cerâmica,2,1,500.0,1,,1,720000,2,1,2,2,
1477,,,0,64,,Santa Maria,1,0,520.0,1,,0,390000,2,0,2,1,
1478,,,0,65,,Cerâmica,2,1,19.0,1,,1,430000,2,1,2,2,
1479,,,0,80,,Jardim Sao Caetano,1,1,150.0,1,,1,495000,3,1,2,1,
1480,,,1,264,,Olímpico,2,1,515.0,1,,0,1980000,3,1,2,2,
1481,,,0,113,,Santo Antônio,2,0,508.0,1,,1,1130000,2,1,2,2,
1482,,,0,61,,Fundação,3,1,550.0,1,,1,331000,2,1,2,3,
1483,,,1,90,,Cerâmica,1,1,1.0,0,,0,990000,2,0,2,1,
1484,,,0,106,,Santa Paula,1,1,450.0,1,,1,550000,3,1,2,1,
1485,,,1,68,,Cerâmica,1,0,600.0,1,,0,6498000,2,1,2,1,
1486,,,0,68,,Barcelona,2,1,385.0,1,,1,450000,2,1,2,2,
1487,,,1,67,,Barcelona,1,0,561.0,0,,1,455000,2,1,2,1,
1488,,,0,88,,Barcelona,2,1,14.0,1,,1,450000,3,1,2,2,
1489,,,1,62,,Santo Antônio,2,1,775.0,1,,0,475000,2,1,2,2,
1490,,,0,79,,Mauá,3,1,450.0,1,,1,495000,3,1,2,3,
1491,,,0,150,,Centro, -- ,0,878.0,0,,0,630000,4,0,2, -- ,
1492,,,1,61,,Osvaldo Cruz,2,1,395.0,0,,1,510000,2,1,2,2,
1493,,,0,76,,Santa Maria,4,0,410.0,1,,0,4199000,2,1,2,4,
1494,,,0,79,,Boa Vista,1,1,447.0,1,,1,700000,3,1,2,1,
1495,,,0,55,,Olímpico,4,0,482.0,1,,0,2969000,2,1,2,4,
1496,,,0,174,,Santa Paula,3,1,478.0,1,,1,990000,3,1,2,3,
1497,,,1,65,,Boa Vista,3,1,300.0,1,,0,365000,2,1,2,3,
1498,,,0,90,,Olímpico,2,1,12.0,1,,1,850000,2,0,2,2,
1499,,,0,90,,Santa Paula,2,1,105.0,1,,1,650000,3,1,2,2,
1500,,,0,180,,Santa Paula,1,1,351.0,1,,0,1200000,3,1,2,1,
1501,,,0,67,,Santa Maria,2,1,568.0,1,,1,240000,3,0,2,2,
1502,,,0,65,,Barcelona,1,0,430.0,1,,0,435000,2,0,2,1,
1503,,,0,70,,Olímpico,2,1,535.0,1,,1,395000,2,1,2,2,
1504,,,1,75,,Santa Maria,2,0,500.0,1,,0,460000,2,1,2,2,
1505,,,0,160,,Santa Maria,1,1,520.0,1,,1,7499000,3,1,2,1,
1506,,,0,84,,Santa Paula,3,1,19.0,1,,1,750000,3,1,2,3,
1507,,,0,140,,Nova Gerty,2,0,150.0,1,,0,500000,2,0,2,2,
1508,,,0,56,,Cerâmica,1,1,511.0,1,,1,459000,2,1,2,1,
1509,,,0,68,,Cerâmica,2,1,515.0,1,,1,720000,2,1,2,2,
1510,,,1,64,,Santa Maria,2,1,508.0,1,,0,390000,2,1,2,2,
1511,,,0,65,,Cerâmica, -- ,0,550.0,1,,1,430000,2,1,2, -- ,
1512,,,0,80,,Jardim Sao Caetano,1,1,1.0,1,,1,495000,3,1,2,1,
1513,,,1,264,,Olímpico,1,1,450.0,0,,0,1980000,3,0,2,1,
1514,,,0,113,,Santo Antônio,3,1,600.0,1,,1,1130000,2,1,2,3,
1515,,,1,61,,Fundação,1,0,385.0,1,,0,331000,2,1,2,1,
1516,,,0,90,,Cerâmica,3,1,561.0,1,,1,990000,2,1,2,3,
1517,,,1,106,,Santa Paula,3,0,14.0,0,,1,550000,3,1,2,3,
1518,,,0,68,,Cerâmica,2,1,775.0,1,,1,6498000,2,1,2,2,
1519,,,1,68,,Barcelona,1,1,450.0,1,,0,450000,2,1,2,1,
1520,,,0,67,,Barcelona,2,1,878.0,1,,1,455000,2,1,2,2,
1521,,,0,88,,Barcelona,1,0,738.0,0,,0,450000,3,0,2,1,
1522,,,1,62,,Santo Antônio,1,0,395.0,0,,1,475000,2,1,2,1,
1523,,,1,79,,Mauá,1,1,410.0,0,,1,495000,3,1,2,1,
1524,,,0,150,,Centro,1,1,447.0,1,,1,630000,4,1,2,1,
1525,,,0,76,,Santa Maria,2,1,478.0,1,,1,4199000,2,1,2,2,
1526,,,1,79,,Boa Vista,3,1,105.0,1,,0,700000,3,1,2,3,
1527,,,1,174,,Santa Paula,2,1,351.0,1,,0,990000,3,1,2,2,
1528,,,0,65,,Boa Vista,3,1,568.0,1,,1,365000,2,0,2,3,
1529,,,0,90,,Olímpico,1,1,430.0,1,,1,850000,2,1,2,1,
1530,,,0,90,,Santa Paula,3,1,535.0,1,,0,650000,3,1,2,3,
1531,,,0,180,,Santa Paula,3,0,500.0,1,,0,1200000,3,0,2,3,
1532,,,0,67,,Santa Maria,3,1,520.0,1,,1,240000,3,1,2,3,
1533,,,0,70,,Olímpico,5,1,19.0,1,,1,395000,2,1,2,5,
1534,,,1,75,,Santa Maria,3,0,150.0,1,,0,460000,2,1,2,3,
1535,,,0,160,,Santa Maria,3,1,511.0,1,,1,7499000,3,1,2,3,
1536,,,0,84,,Santa Paula,1,1,515.0,1,,1,750000,3,1,2,1,
1537,,,0,140,,Nova Gerty,2,1,550.0,1,,1,500000,2,1,2,2,
1538,,,1,56,,Cerâmica,2,1,1.0,1,,0,459000,2,1,2,2,
1539,,,0,68,,Cerâmica,1,0,450.0,1,,1,720000,2,1,2,1,
1540,,,0,64,,Santa Maria,2,1,600.0,1,,1,390000,2,1,2,2,
1541,,,1,65,,Cerâmica,1,1,385.0,0,,0,430000,2,0,2,1,
1542,,,0,264,,Olímpico,2,1,561.0,1,,1,1980000,3,1,2,2,
1543,,,1,113,,Santo Antônio,1,0,14.0,1,,0,1130000,2,1,2,1,
1544,,,0,61,,Fundação,2,1,775.0,1,,1,331000,2,1,2,2,
1545,,,1,90,,Cerâmica,2,0,450.0,0,,1,990000,2,1,2,2,
1546,,,0,106,,Santa Paula,2,1,878.0,1,,1,550000,3,1,2,2,
1547,,,1,68,,Cerâmica,2,1,738.0,1,,0,6498000,2,1,2,2,
1548,,,0,68,,Barcelona,2,1,395.0,1,,1,450000,2,1,2,2,
1549,,,0,67,,Barcelona,2,0,410.0,0,,0,455000,2,0,2,2,
1550,,,1,88,,Barcelona,1,0,447.0,0,,1,450000,3,1,2,1,
1551,,,1,62,,Santo Antônio,2,1,482.0,0,,1,475000,2,1,2,2,
1552,,,0,79,,Mauá,1,0,478.0,1,,0,495000,3,0,2,1,
1553,,,0,40,,Nova Gerty,3,0,351.0,0,,0,319000,1,0,2,3,
1554,,,0,127,,Boa Vista,2,0,568.0,1,,0,530000,3,1,1,2,
1555,,,0,68,,Fundação,3,1,430.0,1,,1,420000,2,1,2,3,
1556,,,0,160,,Santo Antônio,3,0,535.0,1,,0,1050000,4,1,2,3,
1557,,,0,150,,Centro,3,1,105.0,1,,1,630000,4,1,2,3,
1558,,,1,76,,Santa Maria,2,1,520.0,1,,0,4199000,2,1,2,2,
1559,,,0,79,,Boa Vista,2,1,19.0,1,,1,700000,3,0,2,2,
1560,,,0,174,,Santa Paula,2,1,150.0,1,,1,990000,3,1,2,2,
1561,,,0,65,,Boa Vista,1,1,511.0,1,,0,365000,2,1,2,1,
1562,,,0,90,,Olímpico,3,1,515.0,1,,1,850000,2,0,2,3,
1563,,,0,90,,Santa Paula,1,0,508.0,1,,0,650000,3,0,2,1,
1564,,,0,180,,Santa Paula,1,1,1.0,1,,1,1200000,3,1,2,1,
1565,,,1,67,,Santa Maria,2,0,450.0,1,,0,240000,3,1,2,2,
1566,,,0,70,,Olímpico,1,1,385.0,1,,1,395000,2,1,2,1,
1567,,,0,75,,Santa Maria,2,1,561.0,1,,1,460000,2,1,2,2,
1568,,,0,160,,Santa Maria,1,0,14.0,1,,0,7499000,3,0,2,1,
1569,,,0,84,,Santa Paula,2,1,775.0,1,,1,750000,3,1,2,2,
1570,,,1,140,,Nova Gerty,2,1,878.0,1,,0,500000,2,1,2,2,
1571,,,0,56,,Cerâmica,1,0,738.0,1,,1,459000,2,1,2,1,
1572,,,0,68,,Cerâmica,1,1,395.0,1,,1,720000,2,1,2,1,
1573,,,1,64,,Santa Maria,2,1,410.0,0,,0,390000,2,0,2,2,
1574,,,0,65,,Cerâmica,2,1,447.0,1,,1,430000,2,1,2,2,
1575,,,1,264,,Olímpico, -- ,0,482.0,1,,0,1980000,3,1,2, -- ,
1576,,,0,113,,Santo Antônio,2,1,478.0,1,,1,1130000,2,1,2,2,
1577,,,1,61,,Fundação,1,0,300.0,0,,1,331000,2,1,2,1,
1578,,,0,90,,Cerâmica,3,1,105.0,1,,1,990000,2,1,2,3,
1579,,,1,106,,Santa Paula,1,1,351.0,1,,0,550000,3,1,2,1,
1580,,,0,68,,Cerâmica,2,1,568.0,1,,1,6498000,2,1,2,2,
1581,,,0,68,,Barcelona,2,0,430.0,0,,0,450000,2,0,2,2,
1582,,,1,67,,Barcelona,3,0,535.0,0,,1,455000,2,1,2,3,
1583,,,1,88,,Barcelona,3,1,105.0,0,,1,450000,3,1,2,3,
1584,,,0,62,,Santo Antônio,6,1,500.0,1,,1,475000,2,1,2,6,
1585,,,0,79,,Mauá,4,0,520.0,1,,0,495000,3,1,2,4,
1586,,,0,40,,Nova Gerty,2,1,19.0,1,,1,319000,1,1,2,2,
1587,,,1,127,,Boa Vista,2,1,150.0,1,,0,530000,3,1,1,2,
1588,,,1,68,,Fundação,4,1,511.0,1,,0,420000,2,1,2,4,
1589,,,0,160,,Santo Antônio,2,1,515.0,1,,1,1050000,4,0,2,2,
1590,,,0,150,,Centro,2,1,508.0,1,,1,630000,4,1,2,2,
1591,,,0,61,,Osvaldo Cruz,1,1,1.0,1,,1,510000,2,0,2,1,
1592,,,0,76,,Santa Maria,1,0,450.0,1,,0,4199000,2,0,2,1,
1593,,,0,79,,Boa Vista,2,1,600.0,1,,1,700000,3,1,2,2,
1594,,,0,55,,Olímpico,2,1,385.0,1,,1,2969000,2,1,2,2,
1595,,,1,174,,Santa Paula,3,0,561.0,1,,0,990000,3,1,2,3,
1596,,,0,65,,Boa Vista,2,1,14.0,1,,1,365000,2,1,2,2,
1597,,,0,90,,Olímpico,1,0,450.0,1,,0,850000,2,0,2,1,
1598,,,0,90,,Santa Paula,4,1,878.0,1,,1,650000,3,1,2,4,
1599,,,1,180,,Santa Paula,2,1,738.0,1,,0,1200000,3,1,2,2,
1600,,,0,67,,Santa Maria,2,0,395.0,1,,1,240000,3,1,2,2,
1601,,,0,65,,Barcelona,1,1,410.0,1,,1,435000,2,1,2,1,
1602,,,1,70,,Olímpico,2,1,447.0,0,,0,395000,2,0,2,2,
1603,,,1,75,,Santa Maria,2,0,478.0,1,,0,460000,2,1,2,2,
1604,,,0,160,,Santa Maria,1,1,105.0,1,,1,7499000,3,1,2,1,
1605,,,1,84,,Santa Paula,2,0,351.0,0,,1,750000,3,1,2,2,
1606,,,0,140,,Nova Gerty,1,1,568.0,1,,1,500000,2,1,2,1,
1607,,,1,56,,Cerâmica,2,1,430.0,1,,0,459000,2,1,2,2,
