,tipo,bairro,area_total,quartos,banheiros,vagas,academia,churrasqueira,elevador,salao_festa,piscina,condominio,preco
1397,2,Santa Paula,174,3,3,3,0,1,1,1,1,430.0,990000
1398,2,Boa Vista,65,2,2,2,1,1,1,1,0,535.0,365000
1399,2,Olímpico,90,2,1,1,0,0,0,0,0,500.0,850000
1400,2,Santa Paula,90,3,3,3,1,0,0,1,1,520.0,650000
1401,2,Santa Paula,180,3,2,2,1,1,0,1,1,19.0,1200000
1402,2,Santa Maria,67,3,3,3,0,0,1,1,0,150.0,240000
1403,2,Barcelona,65,2,3,3,0,0,1,1,0,511.0,435000
1404,2,Olímpico,70,2,5,5,0,1,1,1,1,515.0,395000
1405,2,Santa Maria,75,2,3,3,0,1,1,0,1,550.0,460000
1406,2,Santa Maria,160,3,1,1,0,1,1,1,1,1.0,7499000
1407,2,Santa Paula,84,3,2,2,0,1,1,1,0,450.0,750000
1408,2,Nova Gerty,140,2,2,2,0,1,1,0,1,385.0,500000
1409,2,Cerâmica,56,2,2,2,0,0,1,0,0,561.0,459000
1410,2,Cerâmica,68,2,1,1,0,1,1,1,1,14.0,720000
1411,2,Santa Maria,64,2,2,2,1,0,1,1,0,775.0,390000
1412,2,Cerâmica,65,2,1,1,0,1,1,1,1,450.0,430000
1413,2,Jardim Sao Caetano,80,3,2,2,0,1,1,1,1,878.0,495000
1414,2,Olímpico,264,3,1,1,0,0,1,0,0,738.0,1980000
1415,2,Santo Antônio,113,2,2,2,0,1,1,1,1,395.0,1130000
1416,2,Fundação,61,2,2,2,0,1,1,1,1,410.0,331000
1417,2,Cerâmica,90,2,2,2,1,1,1,1,0,447.0,990000
1418,2,Santa Paula,106,3,2,2,0,0,1,1,1,482.0,550000
1419,2,Cerâmica,68,2,2,2,1,1,0,0,0,478.0,6498000
1420,2,Barcelona,68,2,2,2,0,1,1,1,1,300.0,450000
1421,2,Barcelona,67,2,1,1,1,0,1,1,0,105.0,455000
1422,2,Barcelona,88,3,2,2,0,1,1,1,1,351.0,450000
1423,2,Santo Antônio,62,2,1,1,1,0,0,1,1,568.0,475000
1424,2,Mauá,79,3,3,3,0,1,1,1,1,430.0,495000
1425,2,Centro,150,4,2,2,1,1,1,1,0,535.0,630000
1426,2,Osvaldo Cruz,61,2,3,3,0,0,0,0,0,500.0,510000
1427,2,Santa Maria,76,2,3,3,1,0,0,1,1,520.0,4199000
1428,2,Boa Vista,79,3,1,1,1,1,0,1,1,19.0,700000
1429,2,Olímpico,55,2,2,2,0,0,1,0,0,150.0,2969000
1430,2,Santa Paula,174,3,2,2,0,0,0,0,0,511.0,990000
1431,2,Boa Vista,65,2,2,2,0,1,1,1,1,515.0,365000
1432,2,Olímpico,90,2,3,3,0,0,1,1,0,550.0,850000
1433,2,Santa Paula,90,3,1,1,0,0,1,1,0,1.0,650000
1434,2,Santa Paula,180,3,2,2,0,1,1,1,1,450.0,1200000
1435,2,Santa Maria,67,3,1,1,1,1,1,1,0,600.0,240000
1436,2,Barcelona,65,2,2,2,0,1,1,0,1,385.0,435000
1437,2,Olímpico,70,2,1,1,0,1,1,1,1,561.0,395000
1438,2,Santa Maria,75,2,1,1,0,1,1,0,1,775.0,460000
1439,2,Santa Maria,160,3,2,2,0,0,1,0,0,450.0,7499000
1440,2,Santa Paula,84,3,1,1,0,1,1,1,1,878.0,750000
1441,2,Nova Gerty,140,2,2,2,1,0,1,1,0,738.0,500000
1442,2,Cerâmica,56,2,1,1,0,1,1,1,1,395.0,459000
1443,2,Cerâmica,68,2,1,1,0,1,1,1,1,410.0,720000
1444,2,Santa Maria,64,2,2,2,0,0,1,0,0,447.0,390000
1445,2,Cerâmica,65,2,2,2,0,1,1,1,1,482.0,430000
1446,2,Jardim Sao Caetano,80,3, -- , -- ,0,1,1,1,1,478.0,495000
1447,2,Olímpico,264,3,2,2,1,1,1,1,0,351.0,1980000
1448,2,Santo Antônio,113,2,1,1,0,0,1,1,1,568.0,1130000
1449,2,Fundação,61,2,3,3,1,1,0,0,0,430.0,331000
1450,2,Cerâmica,90,2,1,1,0,1,1,1,1,535.0,990000
1451,2,Santa Paula,106,3,2,2,1,0,1,1,0,105.0,550000
1452,2,Cerâmica,68,2,2,2,0,1,1,1,1,500.0,6498000
1453,2,Barcelona,68,2,3,3,1,0,0,1,1,520.0,450000
1454,2,Barcelona,67,2,3,3,0,1,1,1,1,19.0,455000
1455,2,Barcelona,88,3,6,6,1,1,1,1,0,150.0,450000
1456,2,Santo Antônio,62,2,4,4,0,1,1,1,1,511.0,475000
1457,2,Mauá,79,3,2,2,0,0,0,0,0,515.0,495000
1458,2,Centro,150,4,2,2,1,0,0,1,1,508.0,630000
1459,2,Osvaldo Cruz,61,2,2,2,0,0,1,0,0,1.0,510000
1460,2,Santa Maria,76,2,2,2,0,0,0,0,0,450.0,4199000
1461,2,Boa Vista,79,3, -- , -- ,0,1,1,1,1,385.0,700000
1462,2,Olímpico,55,2,1,1,0,1,1,1,1,561.0,2969000
1463,2,Santa Paula,174,3,1,1,0,0,1,1,0,14.0,990000
1464,2,Boa Vista,65,2,2,2,0,1,1,1,1,775.0,365000
1465,2,Olímpico,90,2,3,3,0,1,1,1,1,878.0,850000
1466,2,Santa Paula,90,3,2,2,1,1,1,1,0,738.0,650000
1467,2,Santa Paula,180,3,3,3,1,1,1,1,0,395.0,1200000
1468,2,Santa Maria,67,3,1,1,0,1,1,0,1,410.0,240000
1469,2,Barcelona,65,2,4,4,0,1,1,1,1,447.0,435000
1470,2,Olímpico,70,2,2,2,0,1,1,1,0,482.0,395000
1471,2,Santa Maria,75,2,1,1,0,0,1,0,0,300.0,460000
1472,2,Santa Maria,160,3,2,2,0,1,1,1,1,105.0,7499000
1473,2,Santa Paula,84,3,2,2,0,1,1,1,1,568.0,750000
1474,2,Nova Gerty,140,2,2,2,1,0,1,1,0,430.0,500000
1475,2,Cerâmica,56,2,1,1,0,1,1,1,1,105.0,459000
1476,2,Cerâmica,68,2,2,2,0,1,1,1,1,500.0,720000
1477,2,Santa Maria,64,2,1,1,0,0,1,0,0,520.0,390000
1478,2,Cerâmica,65,2,2,2,0,1,1,1,1,19.0,430000
1479,2,Jardim Sao Caetano,80,3,1,1,0,1,1,1,1,150.0,495000
1480,2,Olímpico,264,3,2,2,1,1,1,1,0,515.0,1980000
1481,2,Santo Antônio,113,2,2,2,0,0,1,1,1,508.0,1130000
1482,2,Fundação,61,2,3,3,0,1,1,1,1,550.0,331000
1483,2,Cerâmica,90,2,1,1,1,1,0,0,0,1.0,990000
1484,2,Santa Paula,106,3,1,1,0,1,1,1,1,450.0,550000
1485,2,Cerâmica,68,2,1,1,1,0,1,1,0,600.0,6498000
1486,2,Barcelona,68,2,2,2,0,1,1,1,1,385.0,450000
1487,2,Barcelona,67,2,1,1,1,0,0,1,1,561.0,455000
1488,2,Barcelona,88,3,2,2,0,1,1,1,1,14.0,450000
1489,2,Santo Antônio,62,2,2,2,1,1,1,1,0,775.0,475000
1490,2,Mauá,79,3,3,3,0,1,1,1,1,450.0,495000
1491,2,Centro,150,4, -- , -- ,0,0,0,0,0,878.0,630000
1492,2,Osvaldo Cruz,61,2,2,2,1,1,0,1,1,395.0,510000
1493,2,Santa Maria,76,2,4,4,0,0,1,1,0,410.0,4199000
1494,2,Boa Vista,79,3,1,1,0,1,1,1,1,447.0,700000
1495,2,Olímpico,55,2,4,4,0,0,1,1,0,482.0,2969000
1496,2,Santa Paula,174,3,3,3,0,1,1,1,1,478.0,990000
1497,2,Boa Vista,65,2,3,3,1,1,1,1,0,300.0,365000
1498,2,Olímpico,90,2,2,2,0,1,1,0,1,12.0,850000
1499,2,Santa Paula,90,3,2,2,0,1,1,1,1,105.0,650000
1500,2,Santa Paula,180,3,1,1,0,1,1,1,0,351.0,1200000
1501,2,Santa Maria,67,3,2,2,0,1,1,0,1,568.0,240000
1502,2,Barcelona,65,2,1,1,0,0,1,0,0,430.0,435000
1503,2,Olímpico,70,2,2,2,0,1,1,1,1,535.0,395000
1504,2,Santa Maria,75,2,2,2,1,0,1,1,0,500.0,460000
1505,2,Santa Maria,160,3,1,1,0,1,1,1,1,520.0,7499000
1506,2,Santa Paula,84,3,3,3,0,1,1,1,1,19.0,750000
1507,2,Nova Gerty,140,2,2,2,0,0,1,0,0,150.0,500000
1508,2,Cerâmica,56,2,1,1,0,1,1,1,1,511.0,459000
1509,2,Cerâmica,68,2,2,2,0,1,1,1,1,515.0,720000
1510,2,Santa Maria,64,2,2,2,1,1,1,1,0,508.0,390000
1511,2,Cerâmica,65,2, -- , -- ,0,0,1,1,1,550.0,430000
1512,2,Jardim Sao Caetano,80,3,1,1,0,1,1,1,1,1.0,495000
1513,2,Olímpico,264,3,1,1,1,1,0,0,0,450.0,1980000
1514,2,Santo Antônio,113,2,3,3,0,1,1,1,1,600.0,1130000
1515,2,Fundação,61,2,1,1,1,0,1,1,0,385.0,331000
1516,2,Cerâmica,90,2,3,3,0,1,1,1,1,561.0,990000
1517,2,Santa Paula,106,3,3,3,1,0,0,1,1,14.0,550000
1518,2,Cerâmica,68,2,2,2,0,1,1,1,1,775.0,6498000
1519,2,Barcelona,68,2,1,1,1,1,1,1,0,450.0,450000
1520,2,Barcelona,67,2,2,2,0,1,1,1,1,878.0,455000
1521,2,Barcelona,88,3,1,1,0,0,0,0,0,738.0,450000
1522,2,Santo Antônio,62,2,1,1,1,0,0,1,1,395.0,475000
1523,2,Mauá,79,3,1,1,1,1,0,1,1,410.0,495000
1524,2,Centro,150,4,1,1,0,1,1,1,1,447.0,630000
1525,2,Santa Maria,76,2,2,2,0,1,1,1,1,478.0,4199000
1526,2,Boa Vista,79,3,3,3,1,1,1,1,0,105.0,700000
1527,2,Santa Paula,174,3,2,2,1,1,1,1,0,351.0,990000
1528,2,Boa Vista,65,2,3,3,0,1,1,0,1,568.0,365000
1529,2,Olímpico,90,2,1,1,0,1,1,1,1,430.0,850000
1530,2,Santa Paula,90,3,3,3,0,1,1,1,0,535.0,650000
1531,2,Santa Paula,180,3,3,3,0,0,1,0,0,500.0,1200000
1532,2,Santa Maria,67,3,3,3,0,1,1,1,1,520.0,240000
1533,2,Olímpico,70,2,5,5,0,1,1,1,1,19.0,395000
1534,2,Santa Maria,75,2,3,3,1,0,1,1,0,150.0,460000
1535,2,Santa Maria,160,3,3,3,0,1,1,1,1,511.0,7499000
1536,2,Santa Paula,84,3,1,1,0,1,1,1,1,515.0,750000
1537,2,Nova Gerty,140,2,2,2,0,1,1,1,1,550.0,500000
1538,2,Cerâmica,56,2,2,2,1,1,1,1,0,1.0,459000
1539,2,Cerâmica,68,2,1,1,0,0,1,1,1,450.0,720000
1540,2,Santa Maria,64,2,2,2,0,1,1,1,1,600.0,390000
1541,2,Cerâmica,65,2,1,1,1,1,0,0,0,385.0,430000
1542,2,Olímpico,264,3,2,2,0,1,1,1,1,561.0,1980000
1543,2,Santo Antônio,113,2,1,1,1,0,1,1,0,14.0,1130000
1544,2,Fundação,61,2,2,2,0,1,1,1,1,775.0,331000
1545,2,Cerâmica,90,2,2,2,1,0,0,1,1,450.0,990000
1546,2,Santa Paula,106,3,2,2,0,1,1,1,1,878.0,550000
1547,2,Cerâmica,68,2,2,2,1,1,1,1,0,738.0,6498000
1548,2,Barcelona,68,2,2,2,0,1,1,1,1,395.0,450000
1549,2,Barcelona,67,2,2,2,0,0,0,0,0,410.0,455000
1550,2,Barcelona,88,3,1,1,1,0,0,1,1,447.0,450000
1551,2,Santo Antônio,62,2,2,2,1,1,0,1,1,482.0,475000
1552,2,Mauá,79,3,1,1,0,0,1,0,0,478.0,495000
1553,2,Nova Gerty,40,1,3,3,0,0,0,0,0,351.0,319000
1554,1,Boa Vista,127,3,2,2,0,0,1,1,0,568.0,530000
1555,2,Fundação,68,2,3,3,0,1,1,1,1,430.0,420000
1556,2,Santo Antônio,160,4,3,3,0,0,1,1,0,535.0,1050000
1557,2,Centro,150,4,3,3,0,1,1,1,1,105.0,630000
1558,2,Santa Maria,76,2,2,2,1,1,1,1,0,520.0,4199000
1559,2,Boa Vista,79,3,2,2,0,1,1,0,1,19.0,700000
1560,2,Santa Paula,174,3,2,2,0,1,1,1,1,150.0,990000
1561,2,Boa Vista,65,2,1,1,0,1,1,1,0,511.0,365000
1562,2,Olímpico,90,2,3,3,0,1,1,0,1,515.0,850000
1563,2,Santa Paula,90,3,1,1,0,0,1,0,0,508.0,650000
1564,2,Santa Paula,180,3,1,1,0,1,1,1,1,1.0,1200000
1565,2,Santa Maria,67,3,2,2,1,0,1,1,0,450.0,240000
1566,2,Olímpico,70,2,1,1,0,1,1,1,1,385.0,395000
1567,2,Santa Maria,75,2,2,2,0,1,1,1,1,561.0,460000
1568,2,Santa Maria,160,3,1,1,0,0,1,0,0,14.0,7499000
1569,2,Santa Paula,84,3,2,2,0,1,1,1,1,775.0,750000
1570,2,Nova Gerty,140,2,2,2,1,1,1,1,0,878.0,500000
1571,2,Cerâmica,56,2,1,1,0,0,1,1,1,738.0,459000
1572,2,Cerâmica,68,2,1,1,0,1,1,1,1,395.0,720000
1573,2,Santa Maria,64,2,2,2,1,1,0,0,0,410.0,390000
1574,2,Cerâmica,65,2,2,2,0,1,1,1,1,447.0,430000
1575,2,Olímpico,264,3, -- , -- ,1,0,1,1,0,482.0,1980000
1576,2,Santo Antônio,113,2,2,2,0,1,1,1,1,478.0,1130000
1577,2,Fundação,61,2,1,1,1,0,0,1,1,300.0,331000
1578,2,Cerâmica,90,2,3,3,0,1,1,1,1,105.0,990000
1579,2,Santa Paula,106,3,1,1,1,1,1,1,0,351.0,550000
1580,2,Cerâmica,68,2,2,2,0,1,1,1,1,568.0,6498000
1581,2,Barcelona,68,2,2,2,0,0,0,0,0,430.0,450000
1582,2,Barcelona,67,2,3,3,1,0,0,1,1,535.0,455000
1583,2,Barcelona,88,3,3,3,1,1,0,1,1,105.0,450000
1584,2,Santo Antônio,62,2,6,6,0,1,1,1,1,500.0,475000
1585,2,Mauá,79,3,4,4,0,0,1,1,0,520.0,495000
1586,2,Nova Gerty,40,1,2,2,0,1,1,1,1,19.0,319000
1587,1,Boa Vista,127,3,2,2,1,1,1,1,0,150.0,530000
1588,2,Fundação,68,2,4,4,1,1,1,1,0,511.0,420000
1589,2,Santo Antônio,160,4,2,2,0,1,1,0,1,515.0,1050000
1590,2,Centro,150,4,2,2,0,1,1,1,1,508.0,630000
1591,2,Osvaldo Cruz,61,2,1,1,0,1,1,0,1,1.0,510000
1592,2,Santa Maria,76,2,1,1,0,0,1,0,0,450.0,4199000
1593,2,Boa Vista,79,3,2,2,0,1,1,1,1,600.0,700000
1594,2,Olímpico,55,2,2,2,0,1,1,1,1,385.0,2969000
1595,2,Santa Paula,174,3,3,3,1,0,1,1,0,561.0,990000
1596,2,Boa Vista,65,2,2,2,0,1,1,1,1,14.0,365000
1597,2,Olímpico,90,2,1,1,0,0,1,0,0,450.0,850000
1598,2,Santa Paula,90,3,4,4,0,1,1,1,1,878.0,650000
1599,2,Santa Paula,180,3,2,2,1,1,1,1,0,738.0,1200000
1600,2,Santa Maria,67,3,2,2,0,0,1,1,1,395.0,240000
1601,2,Barcelona,65,2,1,1,0,1,1,1,1,410.0,435000
1602,2,Olímpico,70,2,2,2,1,1,0,0,0,447.0,395000
1603,2,Santa Maria,75,2,2,2,1,0,1,1,0,478.0,460000
1604,2,Santa Maria,160,3,1,1,0,1,1,1,1,105.0,7499000
1605,2,Santa Paula,84,3,2,2,1,0,0,1,1,351.0,750000
1606,2,Nova Gerty,140,2,1,1,0,1,1,1,1,568.0,500000
1607,2,Cerâmica,56,2,2,2,1,1,1,1,0,430.0,459000
1608,2,Cerâmica,68,2,1,1,0,1,1,1,1,535.0,720000
1609,2,Santa Maria,64,2,2,2,0,0,0,0,0,105.0,390000
1610,2,Cerâmica,65,2,2,2,1,0,0,1,1,500.0,430000
1611,2,Jardim Sao Caetano,80,3,3,3,1,1,0,1,1,520.0,495000
1612,2,Olímpico,264,3,1,1,0,0,1,0,0,19.0,1980000
1613,2,Santo Antônio,113,2,1,1,0,0,0,0,0,150.0,1130000
1614,2,Fundação,61,2,1,1,0,0,1,1,0,511.0,331000
1615,2,Cerâmica,90,2,2,2,0,1,1,1,1,515.0,990000
1616,2,Santa Paula,106,3,1,1,0,0,1,1,0,508.0,550000
1617,2,Cerâmica,68,2,2,2,0,1,1,1,1,550.0,6498000
1618,2,Barcelona,68,2,2,2,1,1,1,1,0,1.0,450000
1619,2,Barcelona,67,2,3,3,1,1,1,1,0,450.0,455000
1620,2,Barcelona,88,3, -- , -- ,0,1,1,0,1,600.0,450000
1621,2,Santo Antônio,62,2,2,2,0,1,1,1,1,385.0,475000
1622,2,Mauá,79,3,2,2,0,1,1,1,0,561.0,495000
1623,2,Centro,150,4,4,4,0,1,1,0,1,14.0,630000
1624,2,Osvaldo Cruz,61,2,4,4,0,1,1,1,1,450.0,510000
1625,2,Santa Maria,76,2,3,3,0,1,1,1,1,878.0,4199000
1626,2,Boa Vista,79,3,3,3,1,0,1,1,0,738.0,700000
1627,2,Olímpico,55,2, 2-3 , 2-3 ,0,1,1,1,1,395.0,2969000
1628,2,Santa Paula,174,3,2,2,0,1,1,1,1,410.0,990000
1629,2,Boa Vista,65,2,2,2,0,0,1,0,0,447.0,365000
1630,2,Olímpico,90,2,2,2,0,1,1,1,1,478.0,850000
1631,2,Santa Paula,90,3,1,1,1,1,1,1,0,105.0,650000
1632,2,Santa Paula,180,3,2,2,0,0,1,1,1,351.0,1200000
1633,2,Santa Maria,67,3,1,1,0,1,1,1,1,568.0,240000
1634,2,Barcelona,65,2,2,2,1,1,0,0,0,430.0,435000
1635,2,Olímpico,70,2,1,1,0,1,1,1,1,535.0,395000
1636,2,Santa Maria,75,2,2,2,0,1,1,1,1,500.0,460000
1637,2,Santa Maria,160,3,1,1,1,0,0,1,1,520.0,7499000
1638,2,Santa Paula,84,3,2,2,0,1,1,1,1,19.0,750000
1639,2,Nova Gerty,140,2,2,2,1,1,1,1,0,150.0,500000
1640,2,Cerâmica,56,2, -- , -- ,0,1,1,1,1,511.0,459000
1641,2,Cerâmica,68,2,1,1,0,0,0,0,0,515.0,720000
1642,2,Santa Maria,64,2,1,1,1,0,0,1,1,508.0,390000
1643,2,Cerâmica,65,2,3,3,1,1,0,1,1,550.0,430000
1644,2,Jardim Sao Caetano,80,3,1,1,0,1,1,1,1,1.0,495000
1645,2,Olímpico,264,3,3,3,0,0,1,1,0,450.0,1980000
1646,2,Santo Antônio,113,2,3,3,0,1,1,1,1,600.0,1130000
1647,2,Fundação,61,2,2,2,1,1,1,1,0,385.0,331000
1648,2,Cerâmica,90,2,1,1,1,1,1,1,0,561.0,990000
1649,2,Santa Paula,106,3,2,2,0,1,1,0,1,14.0,550000
1650,2,Cerâmica,68,2,1,1,0,1,1,1,1,775.0,6498000
1651,2,Barcelona,68,2,1,1,0,1,1,1,0,450.0,450000
1652,2,Barcelona,67,2,1,1,0,1,1,0,1,878.0,455000
1653,2,Barcelona,88,3,1,1,0,0,1,0,0,738.0,450000
1654,2,Santo Antônio,62,2,2,2,0,1,1,1,1,395.0,475000
1655,2,Mauá,79,3,2,2,0,1,1,1,1,410.0,495000
1656,2,Osvaldo Cruz,61,2,3,3,1,0,1,1,0,447.0,510000
1657,2,Santa Maria,76,2,3,3,0,1,1,1,1,478.0,4199000
1658,2,Boa Vista,79,3,1,1,0,0,1,0,0,105.0,700000
1659,2,Olímpico,55,2,3,3,0,1,1,1,1,351.0,2969000
1660,2,Santa Paula,174,3,2,2,1,1,1,1,0,568.0,990000
1661,2,Boa Vista,65,2,3,3,0,0,1,1,1,430.0,365000
1662,2,Olímpico,90,2,3,3,0,1,1,1,1,535.0,850000
1663,2,Santa Paula,90,3,3,3,0,1,1,1,1,500.0,650000
1664,2,Santa Paula,180,3,3,3,1,0,1,1,0,520.0,1200000
1665,2,Santa Maria,67,3,1,1,0,1,1,1,1,19.0,240000
1666,2,Barcelona,65,2,2,2,1,0,0,1,1,150.0,435000
1667,2,Olímpico,70,2,2,2,0,1,1,1,1,511.0,395000
1668,2,Santa Maria,75,2,2,2,1,1,1,1,0,515.0,460000
1669,2,Santa Maria,160,3,2,2,0,0,0,0,0,550.0,7499000
1670,2,Santa Paula,84,3,1,1,1,0,0,1,1,1.0,750000
1671,2,Nova Gerty,140,2,2,2,1,1,0,1,1,450.0,500000
1672,2,Cerâmica,56,2,1,1,0,0,1,0,0,600.0,459000
1673,2,Santa Maria,64,2,2,2,0,0,0,0,0,385.0,390000
1674,2,Cerâmica,65,2,2,2,0,0,1,1,0,561.0,430000
1675,2,Jardim Sao Caetano,80,3,2,2,0,0,1,1,0,14.0,495000
1676,2,Olímpico,264,3,2,2,0,1,1,1,1,775.0,1980000
1677,2,Santo Antônio,113,2,2,2,1,1,1,1,0,450.0,1130000
1678,2,Fundação,61,2,2,2,0,1,1,0,1,878.0,331000
1679,2,Cerâmica,90,2,1,1,0,1,1,1,1,738.0,990000
1680,2,Santa Paula,106,3,2,2,0,1,1,1,0,395.0,550000
1681,2,Cerâmica,68,2,1,1,0,1,1,0,1,410.0,6498000
1682,2,Barcelona,68,2,3,3,0,0,1,0,0,447.0,450000
1683,2,Barcelona,67,2,2,2,0,1,1,1,1,482.0,455000
1684,2,Barcelona,88,3,3,3,1,0,1,1,0,478.0,450000
1685,2,Santo Antônio,62,2,3,3,0,1,1,1,1,568.0,475000
1686,2,Mauá,79,3,3,3,0,1,1,1,1,430.0,495000
1687,2,Nova Gerty,40,1,1,1,0,0,1,0,0,105.0,319000
1688,1,Boa Vista,127,3,2,2,0,1,1,1,1,500.0,530000
1689,2,Centro,150,4,2,2,0,1,1,1,1,520.0,630000
1690,2,Osvaldo Cruz,61,2,1,1,0,0,1,1,1,150.0,510000
1691,2,Santa Maria,76,2,3,3,1,1,0,0,0,515.0,4199000
1692,2,Boa Vista,79,3,1,1,0,1,1,1,1,508.0,700000
1693,2,Olímpico,55,2,2,2,1,0,1,1,0,550.0,2969000
1694,2,Santa Paula,174,3,1,1,0,1,1,1,1,1.0,990000
1695,2,Boa Vista,65,2,2,2,1,0,0,1,1,450.0,365000
1696,2,Olímpico,90,2,2,2,1,1,1,1,0,561.0,850000
1697,2,Santa Paula,90,3,1,1,0,1,1,1,1,14.0,650000
1698,2,Santa Paula,180,3,2,2,0,0,0,0,0,775.0,1200000
1699,2,Santa Maria,67,3,1,1,1,0,0,1,1,450.0,240000
1700,2,Barcelona,65,2,2,2,1,1,0,1,1,878.0,435000
1701,2,Olímpico,70,2,1,1,0,0,1,0,0,738.0,395000
1702,2,Santa Maria,75,2,2,2,0,1,1,1,1,410.0,460000
1703,2,Santa Maria,160,3,2,2,0,1,1,1,1,447.0,7499000
1704,2,Santa Paula,84,3, -- , -- ,0,0,1,1,0,482.0,750000
1705,2,Nova Gerty,140,2,2,2,0,1,1,1,1,478.0,500000
1706,2,Cerâmica,56,2,1,1,0,0,1,1,0,300.0,459000
1707,2,Cerâmica,68,2,3,3,0,1,1,1,1,500.0,720000
1708,2,Santa Maria,64,2,1,1,1,1,1,1,0,12.0,390000
1709,2,Cerâmica,65,2,2,2,1,1,1,1,0,600.0,430000
1710,2,Jardim Sao Caetano,80,3,2,2,0,1,1,0,1,780.0,495000
1711,2,Olímpico,264,3,3,3,0,1,1,1,1,105.0,1980000
1712,2,Santo Antônio,113,2,3,3,0,1,1,1,0,351.0,1130000
1713,2,Fundação,61,2,6,6,0,1,1,0,1,568.0,331000
1714,2,Cerâmica,90,2,4,4,0,0,1,0,0,430.0,990000
1715,2,Santa Paula,106,3,2,2,0,1,1,1,1,535.0,550000
1716,2,Cerâmica,68,2,2,2,0,1,1,1,1,105.0,6498000
1717,2,Barcelona,68,2,4,4,1,0,1,1,0,500.0,450000
1718,2,Barcelona,67,2,2,2,0,1,1,1,1,520.0,455000
1719,2,Barcelona,88,3,2,2,0,1,1,1,1,19.0,450000
1720,2,Santo Antônio,62,2, -- , -- ,0,0,1,0,0,150.0,475000
1721,2,Mauá,79,3,1,1,0,1,1,1,1,511.0,495000
1722,2,Osvaldo Cruz,61,2,1,1,0,1,1,1,1,515.0,510000
1723,2,Santa Maria,76,2,2,2,0,0,1,1,1,550.0,4199000
1724,2,Boa Vista,79,3,3,3,0,1,1,1,1,1.0,700000
1725,2,Olímpico,55,2,2,2,1,1,0,0,0,450.0,2969000
1726,2,Santa Paula,174,3,3,3,0,1,1,1,1,600.0,990000
1727,2,Boa Vista,65,2,1,1,1,0,1,1,0,385.0,365000
1728,2,Olímpico,90,2,4,4,0,1,1,1,1,561.0,850000
1729,2,Santa Paula,90,3,2,2,0,1,1,1,1,775.0,650000
1730,2,Santa Paula,180,3,1,1,1,1,1,1,0,450.0,1200000
1731,2,Santa Maria,67,3,2,2,0,1,1,1,1,878.0,240000
1732,2,Barcelona,65,2,2,2,0,0,0,0,0,738.0,435000
1733,2,Olímpico,70,2,2,2,1,0,0,1,1,395.0,395000
1734,2,Santa Maria,75,2,1,1,1,1,0,1,1,410.0,460000
1735,2,Santa Maria,160,3,1,1,0,1,1,1,1,482.0,7499000
1736,2,Santa Paula,84,3,2,2,0,0,1,1,0,478.0,750000
1737,2,Nova Gerty,140,2,1,1,0,1,1,1,1,105.0,500000
1738,2,Cerâmica,56,2,2,2,1,1,1,1,0,351.0,459000
1739,2,Santa Maria,64,2,2,2,1,1,1,1,0,568.0,390000
1740,2,Cerâmica,65,2,3,3,0,1,1,0,1,430.0,430000
1741,2,Jardim Sao Caetano,80,3,1,1,0,1,1,1,1,535.0,495000
1742,2,Olímpico,264,3,1,1,0,1,1,1,0,105.0,1980000
1743,2,Santo Antônio,113,2,1,1,0,1,1,0,1,500.0,1130000
1744,2,Fundação,61,2,2,2,0,0,1,0,0,520.0,331000
1745,2,Cerâmica,90,2,1,1,0,1,1,1,1,19.0,990000
1746,2,Santa Paula,106,3,2,2,0,1,1,1,1,150.0,550000
1747,2,Cerâmica,68,2,2,2,1,0,1,1,0,511.0,6498000
1748,2,Barcelona,68,2,3,3,0,1,1,1,1,515.0,450000
1749,2,Barcelona,67,2, -- , -- ,0,1,1,1,1,508.0,455000
1750,2,Barcelona,88,3,2,2,0,0,1,0,0,550.0,450000
1751,2,Santo Antônio,62,2,2,2,0,1,1,1,1,1.0,475000
1752,2,Mauá,79,3,4,4,0,1,1,1,1,450.0,495000
1753,2,Nova Gerty,40,1,1,1,1,1,1,1,0,600.0,319000
1754,1,Boa Vista,127,3,4,4,0,0,1,1,1,385.0,530000
1755,2,Centro,150,4,3,3,0,1,1,1,1,561.0,630000
1756,2,Osvaldo Cruz,61,2, 2-3 , 2-3 ,0,1,1,1,1,775.0,510000
1757,2,Santa Maria,76,2,2,2,1,0,1,1,0,450.0,4199000
1758,2,Boa Vista,79,3,2,2,0,1,1,1,1,878.0,700000
1759,2,Olímpico,55,2,1,1,1,0,0,1,1,738.0,2969000
1760,2,Santa Paula,174,3,2,2,0,1,1,1,1,395.0,990000
1761,2,Boa Vista,65,2,1,1,1,1,1,1,0,410.0,365000
1762,2,Olímpico,90,2,2,2,0,0,0,0,0,482.0,850000
1763,2,Santa Paula,90,3,1,1,1,0,0,1,1,478.0,650000
1764,2,Santa Paula,180,3,2,2,1,1,0,1,1,105.0,1200000
1765,2,Santa Maria,67,3,3,3,0,1,1,1,1,568.0,240000
1766,2,Barcelona,65,2,1,1,0,0,1,1,0,430.0,435000
1767,2,Olímpico,70,2,3,3,0,1,1,1,1,105.0,395000
1768,2,Santa Maria,75,2,2,2,1,1,1,1,0,520.0,460000
1769,2,Santa Maria,160,3,1,1,0,1,1,0,1,19.0,7499000
1770,2,Santa Paula,84,3,2,2,0,1,1,1,1,150.0,750000
